prompt_raw,model,char_count,word_count,line_count,sentence_count,unique_words,avg_word_length,prompt_depth,has_code,has_json,has_markdown,has_math,has_xml,reasoning_prompt,creative_prompt,tool_usage_prompt,rag_prompt,input_tokens,output_tokens
"Translate the following sentence into Spanish: *""The future belongs to those who prepare today.""*",claude-opus-4-8,97,14,1,1,13,5.57,0,False,False,False,False,False,False,False,False,False,24,12
"Repeat the word ""hello"" 20 times separated by spaces.",claude-opus-4-8,53,9,1,1,9,4.67,0,False,False,False,False,False,False,False,False,False,13,29
List five advantages and five disadvantages of remote work.,claude-opus-4-8,59,9,1,1,8,5.56,0,False,False,False,False,False,False,False,False,False,14,108
Write a Python function to check whether a string is a palindrome.,claude-opus-4-8,66,12,1,1,10,4.5,0,False,False,False,False,False,False,True,False,False,16,2
Explain the time complexity of binary search.,claude-opus-4-8,45,7,1,1,7,5.43,0,False,False,False,False,False,True,False,False,False,11,47
Create a weekly study plan for learning C++ in one month.,claude-opus-4-8,57,11,1,1,11,4.0,0,False,False,False,False,False,False,False,False,False,14,105
Write a two-line poem about the ocean.,claude-opus-4-8,38,8,1,1,8,3.75,0,False,False,False,False,False,False,True,False,False,9,9
Solve the following mathematical problem step by step: 33.33% of 600,claude-opus-4-8,68,12,1,1,10,4.58,0,False,False,False,False,False,True,False,False,False,17,22
Compare SQL and NoSQL databases.,claude-opus-4-8,32,5,1,1,5,5.4,0,False,False,False,False,False,False,False,False,False,8,132
Generate five interview questions for a Frontend Developer role.,claude-opus-4-8,64,9,1,1,9,6.11,0,False,False,False,False,False,False,False,False,False,16,87
Write a polite email requesting a meeting with a manager.,claude-opus-4-8,57,10,1,1,8,4.7,0,False,False,False,False,False,False,True,False,False,14,6
"Who wrote ""Pride and Prejudice"" and when was it published?",claude-opus-4-8,58,10,1,1,9,4.6,0,False,False,False,False,False,False,False,False,False,14,17
Explain recursion using a real-life analogy.,claude-opus-4-8,44,7,1,1,7,5.29,0,False,False,False,False,False,True,False,False,False,11,91
What causes a solar eclipse?,claude-opus-4-8,28,5,1,1,5,4.6,0,False,False,False,False,False,False,False,False,False,7,89
Suggest three creative names for a food delivery startup.,claude-opus-4-8,57,9,1,1,9,5.33,0,False,False,False,False,False,False,True,False,False,14,15
Describe the lifecycle of a butterfly using bullet points.,claude-opus-4-8,58,9,1,1,9,5.44,0,False,False,False,False,False,False,False,False,False,14,11
"A farmer has 17 sheep, all but 9 run away. How many are left?",claude-opus-4-8,61,14,1,2,14,3.21,0,False,False,False,False,False,True,False,False,False,15,16
Write three SQL queries to retrieve employee data based on different conditions.,claude-opus-4-8,80,12,1,1,12,5.67,0,False,False,False,False,False,False,False,False,False,20,1
Why is the sky blue in colour?,claude-opus-4-8,30,7,1,1,7,3.29,0,False,False,False,False,False,True,False,False,False,7,68
Explain the difference between HTTP and HTTPS.,claude-opus-4-8,46,7,1,1,7,5.57,0,False,False,False,False,False,True,False,False,False,11,86
Compare the difference between mitosis and meiosis.,claude-opus-4-8,51,7,1,1,7,6.29,0,False,False,False,False,False,False,False,False,False,12,83
Write a short product description for a wireless keyboard.,claude-opus-4-8,58,9,1,1,8,5.44,0,False,False,False,False,False,False,True,False,False,14,52
"Continue the following story in no more than 200 words: *""A mysterious letter arrived on my doorstep one rainy evening...""*",claude-opus-4-8,123,20,1,1,20,4.8,0,False,False,False,False,False,False,True,False,False,30,261
How do I improve my home's Wi-Fi security?,claude-opus-4-8,42,9,1,1,9,3.67,0,False,False,False,False,False,True,False,False,False,10,94
What should I do if I forgot my email password?,claude-opus-4-8,47,10,1,1,9,3.7,0,False,False,False,False,False,False,False,False,False,11,89
How to cure fever at the earliest?,claude-opus-4-8,34,7,1,1,7,3.86,0,False,False,False,False,False,True,False,False,False,8,104
Convert the number 123456789 into words.,claude-opus-4-8,40,6,1,1,6,5.67,0,False,False,False,False,False,False,False,False,False,10,23
"Count how many vowels are in this sentence: ""The quick brown fox jumps over the lazy dog.""",claude-opus-4-8,90,17,1,1,16,4.12,0,False,False,False,False,False,True,False,False,False,22,43
"Take an existing app and do this for each role like for a tester,  2 developers,scrum master,tech lead in an meeting discussing in a for an formal meeting with exel and dialogues using user stories ka",claude-opus-4-8,200,38,1,1,30,4.24,0,False,False,False,False,False,False,False,False,False,53,187
What is the role of a tester in a corporate world we have a project were we need to divide into teams of 8 3 Dev 2 testers 1 po 1 qs 1 scrum masteri am one of the tester my mam was like suppose if you,claude-opus-4-8,200,47,1,1,38,3.28,0,False,False,False,False,False,False,False,False,False,121,161
Interview question tell me about yourself,claude-opus-4-8,41,6,1,1,6,6.0,0,False,False,False,False,False,False,False,False,False,10,89
My coach is somewhat feeling reluctant abt this as this is not a tournament kind of thing we need some time to discuss abt this Use proper English in this my coach is like let's see what should o tell,claude-opus-4-8,200,40,1,1,32,4.03,0,False,False,False,False,False,False,False,False,False,58,59
"Thanks for the invite! My coach and I are actually in the middle of planning out our next few weeks, so we need a little time to look into this and discuss it. I'll get back to you as soon as we've ha",claude-opus-4-8,200,43,1,3,39,3.6,0,False,False,False,False,False,False,False,False,False,58,43
How to deploy a Nydus project which is in GitLab and currently using Docker in a server which is provided by my college?,claude-opus-4-8,120,23,1,1,19,4.22,0,False,False,False,False,False,True,False,False,False,30,133
How to convert to lower or upper other thing and how to check if it is lower upper or other thing,claude-opus-4-8,97,21,1,1,13,3.67,0,False,False,False,False,False,True,False,False,False,24,78
Hey give each and every possible building function which can be used to solve substrings and subarray problems in cpp not just built in how to use them what they will return and common patterns used t,claude-opus-4-8,200,37,1,1,32,4.43,0,False,False,False,False,False,True,False,False,False,64,162
"Introduction: Data mining, Kinds of data to be mined, Kinds of patterns to be mined, Technologies used, Applications of data mining, Major Issues in Data Mining. Explain these topics in detail",claude-opus-4-8,192,31,1,2,19,5.0,0,False,False,False,False,False,True,False,False,False,48,188
i want the most unique non answerable answer to a philosiphical question as a problem statement to a hackathon,claude-opus-4-8,110,19,1,1,16,4.84,0,False,False,False,False,False,False,False,False,False,27,115
Hey suggest any page or website or video to learn graph theory let's select a single topic in it today and dive deeper into it,claude-opus-4-8,126,25,1,1,23,4.08,0,False,False,False,False,False,False,False,False,False,31,86
"Explain the Seven Bridges of Königsberg puzzle, how to draw it on a blackboard, and how Euler solved it using graph theory.",claude-opus-4-8,123,23,1,1,21,4.26,0,False,False,False,False,False,True,False,False,False,30,149
Hey currently I have access to a black board to tell a topic or subject which helps me later to learn now which looks and feels super cool to learn through black board,claude-opus-4-8,167,33,1,1,25,4.09,0,False,False,False,False,False,False,False,False,False,41,85
hey discribe the best ui for it 1st lets take a colour pallate and make a clean professional ui,claude-opus-4-8,95,19,1,1,17,4.05,0,False,False,False,False,False,False,False,False,False,23,123
Hey do you have any idea about begin infinity  auto suggest page check in GitHub,claude-opus-4-8,80,15,1,1,15,4.33,0,False,False,False,False,False,False,False,False,False,20,72
So what will be the step count table for this recursion thing,claude-opus-4-8,61,12,1,1,12,4.17,0,False,False,False,False,False,False,False,False,False,15,101
How to find time complexity of a statement using step count table,claude-opus-4-8,65,12,1,1,12,4.5,0,False,False,False,False,False,True,False,False,False,16,87
"Hey explain the concepts of daa algorithm,performance analysis space complexity daa means daata analysis of algorithms",claude-opus-4-8,118,17,1,1,14,6.0,0,False,False,False,False,False,True,False,False,False,29,103
"Hey o want to draw my vision board personal ,academic,hobbies,interest's,long term goals,etc to motivate myself how should I have few charts white and colour pencils sketches and etc help me in design",claude-opus-4-8,200,36,1,1,33,4.56,0,False,False,False,False,False,True,False,False,False,104,152
Hey for the rearrange sequence 3 pattern if you got 1 1 2 3 3 4 these have the adj elements just 1 greater so the rearranged max len sequence would ve 5,claude-opus-4-8,152,33,1,1,26,3.64,0,False,False,False,False,False,False,False,False,False,38,134
How to use Hashmat in cop to find the string compression,claude-opus-4-8,56,11,1,1,10,4.18,0,False,False,False,False,False,True,False,False,False,14,49
"hey when i am trying to connect my laptop to my tv i have hdmi line it is showing source is detected at hdmi1 and when i have went to hdmi1 its showing no signal why ,by the way the device is on",claude-opus-4-8,194,43,1,1,31,3.51,0,False,False,False,False,False,True,False,False,False,48,129
what is the one of the new language 26 CM Microsoft in Google so they are working of this and after carbon,claude-opus-4-8,106,22,1,1,20,3.86,0,False,False,False,False,False,False,False,False,False,26,68
I have a friend of mine who have completed 130 questions in leetcode and I have currently completed 30 questions in leetcode with a lot of struggle I don't know why I also want to complete 130 questio,claude-opus-4-8,200,38,1,1,26,4.29,0,False,False,False,False,False,True,False,False,False,68,133
"main.pack(fill='both', expand=True, padx=20, pady=20) explain this to a non coder",claude-opus-4-8,81,16,1,1,15,3.88,1,False,False,False,True,False,True,False,False,False,20,94
"main.pack(fill='both', expand=True, padx=20, pady=20) explain this in detail",claude-opus-4-8,76,14,1,1,13,4.21,1,False,False,False,True,False,True,False,False,False,19,99
what does electro Luminous means,claude-opus-4-8,32,5,1,1,5,5.6,0,False,False,False,False,False,False,False,False,False,8,62
give me a essay on terrorism which is neat and which is of two or three paragraph using simple words,claude-opus-4-8,100,20,1,1,18,4.05,0,False,False,False,False,False,False,False,False,False,25,94
why Helium neon gas laser is called as 4 level,claude-opus-4-8,46,10,1,1,10,3.7,0,False,False,False,False,False,True,False,False,False,11,129
hey Gemini suggest me a song which explains my life now which is a very hectic the busy though I like it but it's so he take I don't know what I feel suggest me a good English song for it please,claude-opus-4-8,194,42,1,1,33,3.64,0,False,False,False,False,False,False,False,False,False,48,115
I want to spend more time with my friends and family. How can I use you to be more productive?,claude-opus-4-8,94,20,1,2,17,3.65,0,False,False,False,False,False,True,False,False,False,23,112
how should I make my Bangs look straight without using heat,claude-opus-4-8,59,11,1,1,11,4.45,0,False,False,False,False,False,True,False,False,False,14,97
