prompt_raw,model,char_count,word_count,line_count,sentence_count,unique_words,avg_word_length,prompt_depth,has_code,has_json,has_markdown,has_math,has_xml,reasoning_prompt,creative_prompt,tool_usage_prompt,rag_prompt,quality
"Exposure to Vertex AI, Gemini API, Prompt Engineering, RAG, Vector Search, LangChain, MLOps, and more",claude-opus-4-8,101,15,1,1,15,5.33,0,False,False,False,False,False,False,False,True,False,Average
Digital badges after each module,claude-opus-4-8,32,5,1,1,5,5.6,0,False,False,False,False,False,False,False,False,False,Average
Guided learning and support from certified L4G experts,claude-opus-4-8,54,8,1,1,8,5.88,0,False,False,False,False,False,False,False,False,False,Average
Access to the 4Campus learning and tracking platform,claude-opus-4-8,52,8,1,1,8,5.62,0,False,False,False,False,False,False,False,False,False,Average
Real-world projects and internship support for students,claude-opus-4-8,55,8,1,1,8,6.0,0,False,False,False,False,False,False,False,False,False,Average
Introduction to Generative AI,claude-opus-4-8,29,4,1,1,4,6.5,0,False,False,False,False,False,False,False,False,False,Good
Gemini for Google Cloud (Optional),claude-opus-4-8,34,5,1,1,5,5.6,1,False,False,False,False,False,False,False,False,False,Average
Generative AI for Developers,claude-opus-4-8,28,4,1,1,4,6.25,0,False,False,False,False,False,False,False,False,False,Good
Generative AI Leader,claude-opus-4-8,20,3,1,1,3,6.0,0,False,False,False,False,False,False,False,False,False,Average
OpenText is visiting my college for placements. Here is the job description.,claude-opus-4-8,76,12,1,2,11,5.25,0,False,False,False,False,False,False,False,False,False,Average
"A brief overview of OpenText (what the company does, products, market position, and work culture).",claude-opus-4-8,98,15,1,1,15,5.2,1,False,False,False,False,False,False,False,False,False,Good
The locations where this role is typically based and the major OpenText offices in India.,claude-opus-4-8,89,15,1,1,14,4.93,0,False,False,False,False,False,False,False,False,False,Good
How working at OpenText would add value to my career as a Software Engineer/AI Engineer.,claude-opus-4-8,88,16,1,1,15,4.5,0,False,False,False,False,False,True,False,False,False,Average
"The skills, technologies, and qualities OpenText usually looks for in candidates.",claude-opus-4-8,81,11,1,1,11,6.18,0,False,False,False,False,False,False,False,False,False,Average
My strengths and experiences that would align well with OpenText.,claude-opus-4-8,65,10,1,1,10,5.5,0,False,False,False,False,False,False,False,False,False,Average
Potential gaps or weaknesses I should address before the recruitment process.,claude-opus-4-8,77,11,1,1,11,6.0,0,False,False,False,False,False,False,False,False,False,Average
The key do's and don'ts during the hiring process and interview.,claude-opus-4-8,64,11,1,1,9,4.82,0,False,False,False,False,False,False,False,False,False,Average
"Expected interview rounds, commonly asked technical topics, and preparation strategy.",claude-opus-4-8,85,10,1,1,10,7.3,0,False,False,False,False,False,False,False,False,False,Good
"Salary, growth opportunities, work-life balance, and long-term career prospects.",claude-opus-4-8,80,11,1,1,11,6.0,0,False,False,False,False,False,False,False,False,False,Average
"A final verdict on whether this is a good opportunity for someone targeting Software Engineering, AI/ML, or Product-based company roles.",claude-opus-4-8,136,22,1,1,21,5.09,0,False,False,False,False,False,False,False,False,False,Good
Help me fix my code,claude-opus-4-8,19,5,1,1,5,3.0,0,False,False,False,False,False,False,False,False,False,Average
(follow-up message — empty/blank),claude-opus-4-8,33,5,1,1,5,5.0,1,False,False,False,False,False,False,False,False,False,Average
Yes please,claude-opus-4-8,10,2,1,1,2,4.5,0,False,False,False,False,False,False,False,False,False,Average
Help me understand this question. As if I am 15 year old kid,claude-opus-4-8,60,13,1,2,13,3.62,0,False,False,False,False,False,False,False,False,False,Average
Help me out,claude-opus-4-8,11,3,1,1,3,3.0,0,False,False,False,False,False,False,False,False,False,Bad
Can't you use my method?,claude-opus-4-8,24,5,1,1,5,3.8,0,False,False,False,False,False,False,False,False,False,Average
can you go through all my chats>,claude-opus-4-8,32,7,1,1,7,3.57,0,False,False,False,False,False,False,False,False,False,Average
alright just so you know. i [message truncated in retrieval],claude-opus-4-8,60,10,1,2,10,4.8,1,False,False,False,False,False,False,False,False,False,Average
This is a random problem I'm trying to solve. Help me fix the code,claude-opus-4-8,66,14,1,2,14,3.71,0,False,False,False,False,False,False,False,False,False,Average
https://github.com/mem0ai/mem0/issues?q=is%3Aissue%20state%3Aopen%20label%3A%22good%20first%20issue%22,claude-opus-4-8,102,17,1,1,17,4.94,0,False,False,False,False,False,False,False,False,False,Average
Tell me everything I need to know about deep learning please (mainly for interview test purpose for OpenText),claude-opus-4-8,109,18,1,1,17,5.0,1,False,False,False,False,False,False,False,False,False,Average
https://github.com/dair-ai/ml-course-notes,claude-opus-4-8,42,8,1,1,8,4.12,0,False,False,False,False,False,False,False,False,False,Average
I want to prepare specifically for the Visa ML + INTERVIEW + OA + FULL PACKAGE + FULL STACK + SDE and create a single Google Sheet that serves as my complete preparation tracker.,claude-opus-4-8,178,29,1,1,28,4.79,0,False,False,False,False,False,False,False,False,False,Good
please help me fix this Skip to content,claude-opus-4-8,39,8,1,1,8,4.0,0,False,False,False,False,False,False,False,False,False,Good
use the below content and build me a proper flow chart for this project/,claude-opus-4-8,72,14,1,1,14,4.14,0,False,False,False,False,False,False,False,False,False,Good
"something ethnic - indian, greek or latin",claude-opus-4-8,41,6,1,1,6,5.5,0,False,False,False,False,False,False,False,False,False,Good
"Dear students,",claude-opus-4-8,14,2,1,1,2,6.0,0,False,False,False,False,False,False,False,False,False,Good
"Create a comprehensive Google Sheet peer observation checklist for Occupational Therapists to evaluate clinical practice, professionalism, communication, documentation, student interaction, safety, an",claude-opus-4-8,200,22,1,1,22,7.86,0,False,False,False,False,False,False,False,False,False,Good
Prompt:,claude-opus-4-8,7,1,1,1,1,6.0,0,False,False,False,False,False,False,False,False,False,Good
"make a student progress tracker for monitoring the following fields PER DAY - such that, we are able to monitor their weekly performance - (track daily, check performace weekly)",claude-opus-4-8,177,27,1,1,26,5.3,1,False,False,False,False,False,False,False,False,False,Good
"progress dashboard (show progress for each student indiviuually, include graphs/graphical representation/charts)",claude-opus-4-8,112,13,1,1,12,7.46,1,False,False,False,False,False,False,False,False,False,Good
"to be able to store per-student-data per day, and also be able to filter out students by their UID if needed. - this one will store the above mentoined skills - STUDENT PERFORNACNCE BEASED ON SESSION",claude-opus-4-8,199,36,1,2,29,4.39,0,False,False,False,False,False,False,False,False,False,Good
"functional problems, academic issue, academic performace, clinical implications - this sheet will track per student - OCUUPATIONAL T CONCERN AREA",claude-opus-4-8,145,18,1,1,17,6.72,0,False,False,False,False,False,False,False,False,False,Good
give me a workflow for the below project (simiilar to the agentic one),claude-opus-4-8,70,13,1,1,12,4.31,1,False,False,False,False,False,False,False,False,False,Good
helps merchents market in sales,claude-opus-4-8,31,5,1,1,5,5.4,0,False,False,False,False,False,False,False,False,False,Average
track transactions of the customers,claude-opus-4-8,35,5,1,1,5,6.2,0,False,False,False,False,False,False,False,False,False,Average
track transactions of their own expenses,claude-opus-4-8,40,6,1,1,6,5.83,0,False,False,False,False,False,False,False,False,False,Average
gowth/progress dashboard,claude-opus-4-8,24,3,1,1,3,7.33,0,False,False,False,False,False,False,False,False,False,Average
"multi orchestra agents - eliza, transformer, advanced version of transformer",claude-opus-4-8,76,9,1,1,8,7.11,0,False,False,False,False,False,False,False,False,False,Average
based on computational resources of the merchent they should be able to switch between the models,claude-opus-4-8,97,16,1,1,15,5.12,0,False,False,False,False,False,False,False,False,False,Good
READ THE PREVIOUS CHATS. YOU KNOW WHAT I AM INTO. RIGHT? GREAT.,claude-opus-4-8,63,12,1,4,12,4.0,0,False,False,False,False,False,False,False,False,False,Good
"Okay. I'm a part of some, professor, professor of practice. He's from IIT, he's gonna come to our college today. So, I just wanted to know the area of interest I'm interested in, in case he asks for a",claude-opus-4-8,200,39,1,4,31,3.95,0,False,False,False,False,False,False,False,False,False,Average
Idk. Simple and impressive. (Er is a typo),claude-opus-4-8,42,8,1,3,8,3.88,1,False,False,False,False,False,False,False,False,False,Average
Please look thru previous chats and help me what my area of intrest it,claude-opus-4-8,70,14,1,1,14,4.07,0,False,False,False,False,False,False,False,False,False,Good
BVRIT Hyderabad,claude-opus-4-8,15,2,1,1,2,7.0,0,False,False,False,False,False,False,False,False,False,Average
I AM SO DAMN INDECISIVE!,claude-opus-4-8,24,5,1,1,5,3.8,0,False,False,False,False,False,False,False,False,False,Average
LOOK. I HAVE A LOTS AND LOTS TO STUDY,claude-opus-4-8,37,9,1,2,8,3.11,0,False,False,False,False,False,False,False,False,False,Good
SYSTEM DESIGN 2. OS 3. CN 4. DBMS 5. AI 6. ML 7. DL 8. OOPS 9. JAVA 10. SE 11. DOCKER 12. KUBERNETS,claude-opus-4-8,99,24,1,12,24,2.71,0,False,False,False,False,False,False,False,False,False,Good
PYTHON 2. JAVA 3. VS CODE 4. AI TOOLS 5. FRONTEND - ALL OF IT DEEPLY 6. BACKEND - ALL OF IT DEEPLY 7. THE MIDDLE TOO,claude-opus-4-8,116,25,1,7,21,3.28,0,False,False,False,False,False,False,False,False,False,Average
WORK ON MEDICAL HEALTH CARE SIDE (COMPLETELY NEW [message may have continued/been cut off],claude-opus-4-8,90,15,1,1,15,4.87,2,False,False,False,False,False,False,False,False,False,Average
i will just get up and read then!,claude-opus-4-8,33,8,1,1,8,3.12,0,False,False,False,False,False,False,False,False,False,Average
ugh idk.,claude-opus-4-8,8,2,1,1,2,3.0,0,False,False,False,False,False,False,False,False,False,Average
okie,claude-opus-4-8,4,1,1,1,1,4.0,0,False,False,False,False,False,False,False,False,False,Average
"A clean, modern editorial illustration in isometric style showing a medical AI diagnostic pipeline as a visual scene, not a flowchart. On the left, a CT scan of a patient with a highlighted region of",claude-opus-4-8,199,35,1,2,28,4.6,0,False,False,False,False,False,False,False,False,False,Average
What could be the word,claude-opus-4-8,22,5,1,1,5,3.6,0,False,False,False,False,False,False,False,False,False,Average
this is the idea for the project i am planning to work on. please help me create workflows for better understanding. i am a visual learner and understander. so take the above content and help me fit t,claude-opus-4-8,200,38,1,4,30,4.21,0,False,False,False,False,False,False,False,False,False,Average
please help me fix the formulae in this document!,claude-opus-4-8,49,9,1,1,9,4.44,0,False,False,False,False,False,False,False,False,False,Average
Help me solve this,claude-opus-4-8,18,4,1,1,4,3.75,0,False,False,False,False,False,False,False,False,False,Average
..,claude-opus-4-8,2,0,1,1,0,0.0,0,False,False,False,False,False,False,False,False,False,Average
Give me the answer for above puzzle,claude-opus-4-8,35,7,1,1,7,4.14,0,False,False,False,False,False,False,False,False,False,Average
